ID;USER;POST
1314619134915743744;folha;"Luciano Magalhães Melo | A perda de olfato que o novo coronavírus causa: não é incomum que curados da Covid-19, até os que tiveram formas bem leves da doença, tenham queixas persistentes 

https://t.co/WothWeOHPO"
1314615358007853056;folha;"Tony Goes |A Fazenda 12: Jojo Todynho não só é a protagonista, como também a grande favorita; Funkeira foi poupada pelo público na roça que eliminou Cartolouco (@TonyGoes)

https://t.co/2signTK1dD"
1314614359130345475;folha;Saiba os truques para fazer a omelete perfeita, como na série 'Emily in Paris' https://t.co/PPHDdsrZIX
1314613103368249345;folha;Pandemia está melhorando para 2 em cada 3 pessoas em SP, e 39% aprovam atuação de Covas https://t.co/lv4mC42OUL
1314611587886481410;folha;"Privatização freia sonho de Doria de fechar aeroporto (via @FolhaPainel)

https://t.co/SCbxHqlS0h"
1314611089330638848;folha;Russomano cita Bolsonaro, PT usa Lula e Covas fala sobre câncer em horário eleitoral de SP https://t.co/aDLLF1RxcJ
1314609829701472257;folha;A Fazenda 12: Luiza Ambiel chora após Tays e Lidi cantarem música do Raça Negra https://t.co/hjNSeVEs6E
1314609829701472257;folha;A Fazenda 12: Luiza Ambiel chora após Tays e Lidi cantarem música do Raça Negra https://t.co/hjNSeVEs6E
1314604547952828422;folha;BNDES prevê seis leilões de saneamento em 2021 e setor estima aportes de R$ 165 bilhões https://t.co/29LW6FMwJR
1314604034632941568;folha;"STJ põe fim à briga entre tradings e produtores rurais no tema recuperação judicial; Empresas devem devolver próximo de R$ 35 mi a um produtor de MT, devido a arresto de mercadorias ((via Vaivém das Commodities, de Mauro Zafalon)

https://t.co/lwIsLR1g4U"
1314602414230700037;folha;RT @arturrodrigues: Aliados do vereador Ricardo Nunes (MDB), candidato a vice de Covas, faturam ao menos R$ 1,4 milhão por ano em aluguéis…
1314602283351584768;folha;Banco Mundial melhora projeção para PIB do Brasil para queda de 5,4% em 2020 https://t.co/xa7ZlzWmsb
1314601022648651776;folha;Presidente do COB critica CBF e 'intromissão' em eleição da entidade https://t.co/QHwFz259OL
1314599765301243913;folha;Tuíte engana ao questionar compra de vacinas pelo governo paulista https://t.co/TR89BBMF7z
1314596493303713793;folha;"""O Brasil se comporta como uma imensa quinta série e a esquerda insiste em personificar a figura enfadonha do bedel"". Leia mais no blog de @terra30 

https://t.co/XvQplOBpsF"
1314593725952282624;folha;John Lennon, 80 anos: os 'minutos mágicos' do empresário paulista que encontrou o ex-Beatle pouco antes de sua morte https://t.co/fCMjIqb9Od
1314589890319966209;folha;RT @Silvia_Haidar: Semana da Cultura Psi reúne profissionais de saúde mental e artistas como Rodrigo Santoro, Denise Fraga e Gilberto Gil.…
1314589445899853827;folha;Ministro do Supremo manda soltar André do Rap, chefão do PCC em SP https://t.co/LaT4cd02rO
1314588189865238533;folha;Para evitar isolamento político, Renan reaparece para fortalecer Guedes https://t.co/B12gAUOxtP
1314586931938897920;folha;Museus, Sescs, cinemas e centros culturais reabrem em SP com a fase verde https://t.co/9GJXp1Kk7b
1314585673962328065;folha;Prefeitos e ex-prefeitos lideram em oito capitais, apontam Datafolha e Ibope https://t.co/vPYGTBoC8c
1314584691748540416;folha;"A CoronaVac, desenvolvida pelo laboratório chinês Sinovac, induziu anticorpos, mas ainda não se sabe se protegerá contra o novo coronavírus

https://t.co/HigNvwLYde"
1314584412802121728;folha;TSE autoriza candidato impulsionar conteúdo na internet com nome de adversário https://t.co/SlpPUsRyon
1314582903989428224;folha;Grupo de vice de Covas fatura por ano ao menos R$ 1,4 milhão com aluguel de creches à prefeitura https://t.co/RlljkKVoSI
1314582825191051264;folha;"Diante da incerteza sobre se o Ministério da Saúde comprará a CoronaVac para distribuir pelo SUS, o governador João Doria discute plano B com senadores (@monicabergamo) 
https://t.co/Hd8zfUProI"
1314581314771677185;folha;"#URGENTE: Doria anunciará 70% do estado de SP na fase verde da quarentena, incluindo capital. Estágio permite quase todas as atividades e reabertura de cinemas e teatros com ocupação reduzida

Por Laura Mattos

https://t.co/UVJONidjC5 https://t.co/dsD4Qb2o0p"
1314579633724108807;folha;Se tivesse mais gado no Pantanal desastre seria menor, diz ministra da Agricultura sobre queimadas https://t.co/8Of4PiAFHw
1314579633724108807;folha;Se tivesse mais gado no Pantanal desastre seria menor, diz ministra da Agricultura sobre queimadas https://t.co/8Of4PiAFHw
1314578374069760004;folha;Doria anunciará 70% do estado de SP na fase verde da quarentena, incluindo capital https://t.co/UVJONhVIKx
1314575822259396610;folha;RT @daigooliva: entrevista da @patipamplona com miguel barreto, diretos para américa latina e caribe do programa mundial de alimentos da ON…
1314575353873137665;folha;RT @bh_rodrigues: Tite usa frequentemente o exemplo de Didier Deschamps para defender que sua seleção chegará melhor no Qatar que na Rússia…
1314575069079896064;folha;RT @GentileRogerio: Rogério Gentile: Mulher diz ter sido vítima de tribunal racial no Detran https://t.co/QUcPRpimBl
1314575008161845250;folha;RT @daigooliva: Hoje faz dois meses do início das manifestações na Belarus contra Lukachenko. Texto muito bom da @anaestela, com um infográ…
1314574961919561728;folha;"RT @folha_treina: Folha recebe nova turma de Treinamento em Jornalismo de Saúde

https://t.co/g7KgX4PxXM"
1314574922002378752;folha;RT @MateusCamillo: Há tempos escrevo só sobre redes sociais. Desde o início do ano, faço parte do projeto #Folha100, que planeja o centenár…
1314569956525330433;folha;RT @vtorresfreire: Vinicius Torres Freire: Bolsonaro adia o Brasil para dezembro e deixa problemas cozinharem enquanto acerta casório com o…
1314566293283131396;folha;Em 1964, Beatles apareceram pela primeira vez na Folha como 'donos do sucesso' https://t.co/m7nvfxWkBU
1314564766795542528;folha;ATENÇÃO: o bate-papo que seria hoje foi reagendado para a próxima sexta (16), às 17h, e será transmitido no canal da Folha no YouTube. Obrigado!
1314563233513181184;folha;Esta é a charge de Claudio Mor publicada na #folha nesta sexta (9). Quer ver mais charges no jornal? Acesse https://t.co/SYBMd91i4u 📱Assine a Folha, um jornal a serviço da democracia: https://t.co/Xh73BVbCyM #charge #humor #fsp #folhadespaulo #folha https://t.co/du2O8ER0on
1314555714036260864;folha;"Vinicius Torres Freire | Bolsonaro adia o Brasil para dezembro, enquanto acerta casório com o centrão; economia está em suspenso e depende de acordos políticos do presidente (@vtorresfreire)

https://t.co/oezJhNGVMh"
1314554706383994881;folha;"RT @brunoboghossian: Interrompemos nossa programação...

O Café da Manhã de hoje fala sobre o peso da propaganda de TV e rádio nas campanha…"
1314554679351746566;folha;RT @terra30: A melhor maneira de desarmar o bolsonarismo é apresentar uma alternativa que inspire as pessoas. Que mostre claramente um proj…
1314554535210344448;folha;RT @LeandroColon: Ida de ações ao plenário do STF deve atrasar julgamentos, mas garantir vitórias à Lava Jato, informam @mterra_teixeira e…
1314553831615877121;folha;"Candidata a prefeita de Belo Horizonte, Áurea Carolina (@aureacarolinax) participa da sabatina @folha e @UOL; SIGA

https://t.co/TlvhWoI8Y8"
1314553388609175558;folha;"RT @marinaadias: A 25 dias da eleição, vamos para a reta final do nosso especial 50 estados, 50 problemas.

Hoje, mais cinco estados. Falam…"
1314553355939786752;folha;RT @lu_coelho: Já viram Criminal? Segunda temporada britânica chegou mês passado, sou muito fã. Um dos melhores textos da TV https://t.co/Y…
1314553333122830336;folha;RT @FZanini: Everton Sodario virou ídolo da base do presidente ao ganhar uma eleição-tampão em Mirandópolis (SP) no ano passado. Agora, o '…
1314553333122830336;folha;RT @FZanini: Everton Sodario virou ídolo da base do presidente ao ganhar uma eleição-tampão em Mirandópolis (SP) no ano passado. Agora, o '…
1314553290844143616;folha;RT @brunoboghossian: O apoio de padrinhos políticos ainda é uma incógnita nas eleições municipais desse ano. Além de uma campanha curta, qu…
1314553265137291264;folha;RT @gustavouribe: após as eleições deste ano, o presidente planeja promover uma reforma ministerial que abra mais espaço na máquina pública…
1314552451828154370;folha;Reality da Netflix dá dicas de autoconhecimento e empoderamento para drag queens https://t.co/5pw9tbTmx2
1314544904375238657;folha;Grupo Mateus levanta R$ 4,6 bi no maior IPO do ano https://t.co/H6FxKX5Ite
1314542890983530496;folha;Torcida do Goiás ameaça elenco, e presidente diz que 'faz parte do futebol' https://t.co/NfiZSMQ56d
1314540121052639234;folha;Eliza de 'Totalmente Demais' assume redes sociais de Marina Ruy Barbosa https://t.co/scuc7PVPFu
1314538862241251331;folha;Alta nos alimentos e combustíveis pressiona inflação a 0,64% em agosto https://t.co/03lSGKL4gX
1314531314083737602;folha;"Artistas aparecem pequenos em plataforma de streaming no Dia da Criança; veja como eram https://t.co/Ohfm7WsKkg"
1314531022390820869;folha;O QUE A FOLHA PENSA | Linha de largada: antes da campanha na TV, Datafolha mostra menor distância entre candidatos em SP https://t.co/xzz0qgv4Dn |📱Assine a Folha, um jornal a serviço da democracia: https://t.co/Xh73BVbCyM #folha #fsp #folhadespaulo https://t.co/0KAdaQ8CMv
1314524769816117248;folha;Justiça manda JBS indenizar trabalhadora contaminada por coronavírus em frigorífico https://t.co/5KjGcBriLX
1314523513924059142;folha;Eddie Van Halen reinventou as regras dos 'guitar heroes' e depois voltou a quebrar tudo https://t.co/eCNwmcYzr6
1314522252814229505;folha;SP prepara retomada de visitas no sistema penitenciário após sete meses https://t.co/hDnsDYGj04
1314520985668902912;folha;"Fortuna dos bilionários brasileiros cresceu 39% em meio à pandemia, diz UBS. (@folha_mercado)

https://t.co/0DdViMBRnP"
1314515952399257601;folha;"Paes lidera disputa para Prefeitura do Rio com 30%, e Crivella tem 14%, diz Datafolha. (@folha_poder)

https://t.co/IYQkeaCOwq"
1314514454588071937;folha;Moscou anuncia negociação de cessar-fogo entre Armênia e Azerbaijão https://t.co/G78cXa6uh8
1314512766359744512;folha;RT @FolhaPainel: Para Guedes, superministério reduziu gastos de cinco diferentes pastas https://t.co/QZsHSCouvR
1314512657509216256;folha;RT @FolhaPainel: Em 1º encontro após atrito, Guedes e Marinho ficam em silêncio na frente de Bolsonaro https://t.co/NrfDHouMZg
1314512619236192257;folha;RT @folha_ambiente: É falso que Exército tenha apreendido madeira ilegal ligada a ONGs e MST https://t.co/BkcJquqIUB
1314512556963307520;folha;RT @folha_poder: Interesse na eleição cresce, e medo de votar cai em SP, diz Datafolha https://t.co/alpy0vpAtC
1314512556963307520;folha;RT @folha_poder: Interesse na eleição cresce, e medo de votar cai em SP, diz Datafolha https://t.co/alpy0vpAtC
1314512511320944640;folha;"RT @Padig: Antes fosse tudo obra da Covid. Mas cadê o quadro ""Isso a Globo não Mostra""? - Telepadi https://t.co/fHfOKk3G62"
1314512457180884992;folha;RT @folha_ambiente: Indígenas pró-garimpo destroem equipamento de TV americana durante protesto no PA https://t.co/8A3ks8w3t1
1314512337647341573;folha;RT @FolhaPainel: Ex-ministro da Educação, Decotelli pede gratuidade de Justiça em ação contra FGV https://t.co/EW5QNVZzP4
1314512308870275072;folha;RT @agorasp: Caneladas do Vitão: Seleção vai jogar em Itaquera e povo só fala em outras coisas! https://t.co/M7eg9rcrao
1314512277668794371;folha;RT @folha_ambiente: Helicóptero da Força Nacional cai no Pantanal e deixa três feridos https://t.co/hU3vkkk3hh
1314512218927632384;folha;"RT @JoanaCunhaO: Mais um capítulo da novela do Campo de Marte

Painel S.A.: Privatização freia sonho de Doria de fechar aeroporto https://t…"
1314510930823311361;folha;Wanessa Camargo diz que não construiu sozinha sua carreira e lança álbum comemorativo https://t.co/Z1Ooa2zxJw
1314510919234277376;folha;"Líder, Russomanno tem aumento da rejeição, e disputa em SP fica mais acirrada, indica Datafolha. (@folha_poder)

https://t.co/UrAplQdYcU"
1314509670279794688;folha;Candidata a prefeita de Belo Horizonte, Áurea Carolina participa da sabatina Folha/UOL https://t.co/qRM4YaWebs
1314508414412881926;folha;Com preços em alta, chef ensina a reaproveitar alimentos em live às 17h https://t.co/5NBslPBRUv
1314507154884304897;folha;Fabiana Cozza fala sobre novo disco e negritude no Ao Vivo em Casa, às 17h https://t.co/LtVfmX3pwB
1314505889777213440;folha;"Hamilton é contra derrubar floresta para construir autódromo no Rio de Janeiro. (@folhaesporte)

 https://t.co/K6T6eB9FvK"
1314496081678544896;folha;Interesse na eleição cresce, e medo de votar cai em SP, diz Datafolha https://t.co/6MRKweMSNs
1314495668015292417;folha;"Pelos esforços em combater a fome e evitar que ela seja usada como arma em conflitos em todo o mundo, o Programa Alimentar Mundial ganhou o prêmio Nobel da Paz de 2020. 
#folha #fsp #folhadespaulo
https://t.co/EmU0ug4D6A"
1314494823374688256;folha;Por combate à fome e a conflitos, Programa Alimentar Mundial vence Nobel da Paz https://t.co/2M2KbWXWHi
1314493567772110850;folha;Bolsonaro, Lula e governadores falham como cabos eleitorais, aponta Datafolha https://t.co/ZlKZDVk6Cc
1314492306406477824;folha;Aprovação de Covas, Crivella e Kalil espelham desempenho como candidatos, mostra Datafolha https://t.co/wuDql11gt9
1314491120114688000;folha;"Bom dia, esta é a capa da #folha desta sexta (9). Acesse https://t.co/OUrEFevL3e para ler mais. #folhadespaulo #fsp

|📱Assine a Folha, um jornal a serviço da democracia: https://t.co/Xh73BVbCyM https://t.co/LbiLPsUazy"
1314477206920462336;folha;"O peso da propaganda no rádio e na TV nas eleições municipais; ouça podcast https://t.co/1qtdus6tVl"
1314477206920462336;folha;"O peso da propaganda no rádio e na TV nas eleições municipais; ouça podcast https://t.co/1qtdus6tVl"
1314412781110779904;folha;1970: Médici quer incentivar sem-terra do Nordeste a ir para a Amazônia https://t.co/yw5okI512t
1314411525906538496;folha;Dona Vicentina trabalhou como secretária na Folha durante mais de 5 décadas https://t.co/Pa2T1xqF7Z
1314410265979637766;folha;Mortes: Fez do karatê a arte da sabedoria e do conhecimento https://t.co/OhZKOtyLbX
1314409008284012547;folha;Linha de largada https://t.co/RI8SN3ilgh
1314407750051520518;folha;A Fazenda 12: Cartolouco perde disputa com Biel e Jojo e deixa reality https://t.co/MHP4cTtakD
1314406490934063104;folha;Às voltas agora com fentanil, Ohio vê nova alta de mortes por opioides https://t.co/qFsnaSoado
1314405233569734657;folha;Obras arrastadas em saúde e educação marcam plano de metas nas periferias de SP https://t.co/Gk1GFBbdTq
1314403974343254025;folha;Abaixo do mundo https://t.co/lTUdvGTxa3
1314402718920912897;folha;Candidatos à reeleição dominam horário eleitoral em capitais do Brasil https://t.co/T1q81OEvZS
1314401457475649536;folha;Louisiana espelha tentativas de estados conservadores de cercear o aborto https://t.co/a7DtX1BJ0s
1314400202187472898;folha;Berço político de Biden, Delaware é paraíso da evasão de impostos nos EUA https://t.co/ymtwqfEsJS
1314398944215085056;folha;Governador de Nova Jersey vive rebote de fake news que tomaram EUA desde 2016 https://t.co/D8ixNBZfTt
1314397685227696128;folha;Conseguirá o último ditador da Europa se manter no poder até o fim do mandato? https://t.co/hJSPRhAkgt
1314396425481003009;folha;Leitores comentam candidatura de Wal do Açaí https://t.co/zl19tG7NQV
1314395168968192000;folha;Nosso Podcast de Cinema exibe debate de casal de cineastas sobre clássicos https://t.co/SwHGmlah1C
1314393908332376065;folha;Regeneron pede uso emergencial de coquetel contra Covid após elogios de Trump https://t.co/dNfApiUNOf
1314392649428852748;folha;Ida de ações ao plenário do STF deve atrasar julgamentos, mas garantir vitórias à Lava Jato https://t.co/yO0Q4eIHJ7
1314391393259978757;folha;"Em ""A Bailarina da Morte"", Lilia Schwarcz e Heloisa Starling falam da gripe espanhola e ecoam a Covid https://t.co/TH5IQUzNIw"
1314390132880015361;folha;New Hampshire vira palco de disputa entre religiosos e defensores do Estado laico https://t.co/mVqiBQzabd
1314390132880015361;folha;New Hampshire vira palco de disputa entre religiosos e defensores do Estado laico https://t.co/mVqiBQzabd
1314385744237129728;folha;"RT @dianaflott: Não é todo o dia que a gente tem a honra de escrever sobre o retorno do melhor carteiro da TV americana:

Ator que interpre…"
1314382582658727942;folha;Filho de Roberto Bolaños procura ator para viver criador de Chaves em série biográfica https://t.co/xwWajrrcZo
1314377553654808577;folha;Indígenas pró-garimpo destroem equipamento de TV americana durante protesto no PA https://t.co/kjbjUOdfYy
1314369245136982016;folha;Doria recua e desiste de tirar recursos de universidades e da Fapesp https://t.co/mCwi3iDR4X
1314361699810578432;folha;Bolsonaro muda discurso e agora diz que anunciará seus candidatos duas semanas antes da eleição https://t.co/VUXSMMzZlI
1314356157612519425;folha;A Fazenda 12: Cartolouco deve se despedir do reality na roça desta quinta (8) https://t.co/5BfN4JoxMb
1314354900801851398;folha;Helicóptero da Força Nacional cai no Pantanal e deixa três feridos https://t.co/4hnLtgWeRY
1314353645660635136;folha;Maia diz que PEC Emergencial é a prioridade e 'reforma das reformas' de 2020 https://t.co/DwOkudW7TY
1314351378219835400;folha;Centrão pressiona por cisão na Economia, e Guedes diz que proposta é 'conversa fiada' https://t.co/Hcdpyny3aY
1314349113597624328;folha;É falso que Exército tenha apreendido madeira ilegal ligada a ONGs e MST https://t.co/yVapi0B5DE
1314346345797488641;folha;Maia e frente parlamentar querem mudar lei da improbidade administrativa https://t.co/LhyvIhJwa7
1314345087367819266;folha;"Falta de clareza sobre agenda econômica traz risco à nota do Brasil, diz S&amp;P https://t.co/sUwmJDD4Xg"
1314343829965860866;folha;Fim do auxílio emergencial levará 1/3 do país à pobreza https://t.co/m775lRsNQl
1314342569636237312;folha;Governo quer até 300 milhões de doses de vacina contra coronavírus em 2021 https://t.co/SrmQs98CZH
1314342514372083714;folha;"Confira renda e patrimônio médios em sua cidade. Ferramenta permite consultar onde há mais declarantes de IR, qual a renda média mensal e patrimônio acumulados (via @folha_mercado) 
https://t.co/QkxM6OLtVY"
1314341312095805440;folha;Brasil se aproxima de 150 mil mortes pela Covid-19, mostra consórcio de imprensa https://t.co/8VoBvCpOg8
1314340054282776576;folha;Pais se surpreendem com rápida readaptação dos filhos à escola https://t.co/pttMzSWkHX
1314324692161847296;folha;"Fernando Schüler | A pauta esquecida das reformas institucionais; o Estado não é papai de ninguém para obrigar o cidadão a votar ou não votar (@fernandoschuler)

https://t.co/jQsMI7Iifm"
1314322186715496449;folha;Redução e fim do auxílio emergencial deixam varejo com cenário incerto https://t.co/VtNAWbPmne
1314322186715496449;folha;Redução e fim do auxílio emergencial deixam varejo com cenário incerto https://t.co/VtNAWbPmne
1314320928113860610;folha;Ações de bancos disparam e Bolsa sobe 2,5% https://t.co/XRnHgYaD1g
1314317907778830344;folha;Em aval a Guedes, Bolsonaro manda ministros falarem apenas de temas de suas pastas https://t.co/PPeLPYWEVW
1314316262248509446;folha;RT @AmonBorges: Mãe solo, casal homoafetivo, pais separados... Nestlé observa mudanças na família brasileira e redefine pacotes de cereal ‘…
1314316147249098755;folha;Louise Glück diz que teve medo de perder amigos ao ser avisada do Nobel https://t.co/OFnyxoHe7A
1314314637266034692;folha;EI Plus transmitirá jogo da seleção brasileira contra Peru nas Eliminatórias https://t.co/F8eRIkDCYk
1314313377813065733;folha;Pagamento por aproximação triplica no Brasil com pandemia, diz Visa https://t.co/LRFs2ZWNWl
1314311868538814467;folha;Hamilton é contra derrubar floresta para construir autódromo no Rio de Janeiro https://t.co/K6T6eBrgUk
1314310611560476672;folha;Lakers estão a um passo do título da NBA após 10 anos de pesadelos https://t.co/hTU4o57F4E
1314305828283916288;folha;Em sua última sessão, Celso refuta 'privilégios' e defende depoimento presencial de Bolsonaro https://t.co/HRerzfzCbj
1314304568319148034;folha;Cinemas de São Paulo começam a montar planos para a reabertura das salas https://t.co/vAcLXIHKFu
1314303310778773504;folha;Lili Reinhart, de Riverdale, diz não ser ativista e que discute depressão para superá-la https://t.co/yHA25GfA6e
1314302054291120133;folha;Paes lidera disputa para Prefeitura do Rio com 30%, e Crivella tem 14%, diz Datafolha https://t.co/IYQkeaCOwq
1314300793902768156;folha;Filho de ex-governador, João Campos lidera disputa no Recife com 26%, diz Datafolha https://t.co/VdzS3GQ1Vh
1314299536765005824;folha;Com 56%, Kalil lidera em BH e pode ser reeleito no 1º turno, aponta Datafolha https://t.co/vCRJAwaV5L
1314298280445202432;folha;Espaço para propostas, horário eleitoral tem histórico de ataques baixos e homofobia https://t.co/q2ykPhslmo
1314297020937535488;folha;Coronel do Exército assume a presidência de setor de pesquisas da Funarte https://t.co/AbpFpa1OCA
1314295765641035776;folha;Russomanno segue líder em SP com rejeição em alta, diz Datafolha https://t.co/UrAplQdYcU
1314289721854619657;folha;Justiça decide que Google deve negociar pagamento por notícia na França https://t.co/DBjV3TkeYz
1314287205666426880;folha;Antibiótico que também é prescrito para Covid tem riscos de sequelas pouco difundidos https://t.co/DCGeqpdh6a
1314287205666426880;folha;Antibiótico que também é prescrito para Covid tem riscos de sequelas pouco difundidos https://t.co/DCGeqpdh6a
1314280913220644866;folha;"Cinema e TV precisaram usar criatividade para produzir durante a pandemia; ouça https://t.co/GlgUhkG9A2"
1314279655789260800;folha;Pedidos de seguro-desemprego caem 10,6% em setembro https://t.co/A2Et6qoGHf
1314273365100843009;folha;Vice-governador do Amazonas é alvo de operação da PF que investiga desvios na pandemia https://t.co/EOWHcfZjUP
1314272105396080642;folha;Federação Paulista suspende 3 clubes sob suspeita de manipulação de resultados https://t.co/DK6eQ6LlJI
1314270848346460161;folha;Vasco demite o técnico Ramon Menezes https://t.co/mikN3RkBY0
1314266064600080387;folha;Hotel oferece quartos inspirados em embaixadas do tempo da Guerra Fria https://t.co/5cosuA6oxW
1314264295824220161;folha;"Mariliz Pereira Jorge | Com Supremo, com tudo: capitão age como tchutchuca com os que sempre serviu de bandeja à militância (@marilizpj)

https://t.co/C3RORqvAyF"
1314263296598515714;folha;Real vive descolamento cambial recorde https://t.co/JJTw8QpdTl
1314262041482407937;folha;Integrantes da banda Pussy Riot são presas após protesto pró-LGBT na Rússia https://t.co/ovuRrwUpXQ
1314260780209123330;folha;Bittar diz que qualquer que seja a proposta do Renda Cidadã, ela vai incomodar https://t.co/oF9lgaOlhd
1314259521825628160;folha;Fortuna dos bilionários brasileiros cresceu 39% em meio à pandemia, diz UBS https://t.co/0DdViMBRnP
1314258266482978819;folha;Brasileiro sente mais falta do cinema e 66% vão retomar planos culturais, diz estudo https://t.co/obMwD9KwI8
1314256747134103554;folha;"Bruno Boghossian | Conveniência política dita relação entre Bolsonaro e a Lava Jato; presidente nunca foi um político particularmente interessado no combate à corrupção (@brunoboghossian)

https://t.co/3q71lNPyLx"
1314256000254455808;folha;Série do Tottenham funciona como guia para entender José Mourinho https://t.co/Akdr0AhoTX
1314254741824831488;folha;Operação identifica esquema de compra de vagas e benefícios em presídios de MG https://t.co/NpSTb5Nzhh
1314251220517781504;folha;Polícia prende seis homens acusados de planejar sequestro da governadora de Michigan https://t.co/4BOUhufFme
1314249698434314247;folha;"Maria Hermínia Tavares | Bolsonaro deslocou lastro eleitoral do PT para pequenas localidades do Norte e Nordeste

https://t.co/D4EHWqJwCv"
1314244507626622978;folha;"Fernando Schüler | A pauta esquecida das reformas institucionais; o Estado não é papai de ninguém para obrigar o cidadão a votar ou não votar (@fernandoschuler)

https://t.co/jQsMI7ZTDW"
1314242661306503168;folha;A 26 dias da eleição, Biden alcança maior vantagem de toda a campanha sobre Trump https://t.co/T8C6cmTzTS
1314242661306503168;folha;A 26 dias da eleição, Biden alcança maior vantagem de toda a campanha sobre Trump https://t.co/T8C6cmTzTS
1314241402293936129;folha;Rappi lança serviço de agência de viagem https://t.co/OpX3NsoEx8
1314240145600770050;folha;Futuro da imprensa e tecnologia no jornalismo são temas de debate nesta sexta https://t.co/VQ1tvWvKeZ
1314239336603414530;folha;O QUE A FOLHA PENSA | Destruir por decreto: Bolsonaro promove ruptura em política de inclusão de alunos com deficiências https://t.co/H2n9TJ1AdZ |📱Assine a Folha, um jornal a serviço da democracia: https://t.co/Xh73BVbCyM #folha #fsp #folhadespaulo Foto: Caroline Antunes/PR https://t.co/mcepInjagR
1314238886856531975;folha;A Fazenda 12: Larissa Manoela e Maisa declaram torcida por Jojo Todynho https://t.co/ApCtjK8Tif
1314237628854738951;folha;Neymar é dúvida para estreia, e Tite confirma Weverton como titular https://t.co/P1z3QjrX4t
1314230832207454210;folha;Congresso americano sugere regulação enérgica para Big techs https://t.co/k0N1LedadY
1314229073544122369;folha;Mariah Carey conta em livro detalhes de sua música, seus traumas e sua negritude https://t.co/ur4PSwAH00
1314227816477741056;folha;Crescem as empresas que oferecem soluções digitais para condomínios https://t.co/V6gfSQ5gBk
1314226555443445760;folha;Justiça barra processo contra padre celebridade em Goiás https://t.co/7hPZC9WapG
1314225298901209090;folha;Governo Bolsonaro considera certa e fácil a aprovação de Kassio ao STF por senadores https://t.co/PuZODKlPL6
1314224037946634242;folha;Tucano de berço, Covas esconde PSDB em material de campanha à reeleição https://t.co/1uHDvUd9nK
1314223664037081088;folha;RT @biankaavieira: O Tribunal de Justiça de SP determinou o trancamento de um processo contra uma mulher acusada de aborto ilegal após um e…
1314223620269408256;folha;RT @mattoso_camila: Painel: Hospital das Forças Armadas gastou mais de R$ 324 mil com saúde de Bolsonaro e ministros https://t.co/SNbGmKPODz
1314223525578846208;folha;"RT @victoriazevedo3: Carta de observatório judaico contra homofobia, antissemitismo e racismo ganha adesão de partidos
https://t.co/13Zg0Oj…"
1314223497581912064;folha;RT @Folha_espanol: El Supremo elimina las procesos penales de las salas y las devuelve al pleno https://t.co/HvnP5eL8vt
1314223471099105282;folha;"RT @folha_treina: Fundação Getulio Vargas lança MBA em comunicação

https://t.co/XtJTiB42zg"
1314223384914522113;folha;RT @italonogueira_: Painel: Eduardo Paes tenta escapar de juiz 'linha dura' em ação sobre corrupção e lavagem de dinheiro https://t.co/ZzeE…
1314222781870100480;folha;Cassiano volta a fugir após Alberto montar dossiê contra ele https://t.co/Ixci8hiZsU
1314221522937090049;folha;Prefeitura de SP matricula em 2020 crianças que só terão vaga em creche em 2021 https://t.co/q7bGsT5R9S
1314221522937090049;folha;Prefeitura de SP matricula em 2020 crianças que só terão vaga em creche em 2021 https://t.co/q7bGsT5R9S
1314220266076155905;folha;Apenas 5 dos 14 candidatos a prefeito de SP têm proposta para enfrentar o coronavírus https://t.co/I8Qx4YUFVR
1314218755770273795;folha;Leia poemas de Louise Glück, poeta americana vencedora do Nobel de Literatura https://t.co/dI7uWd4n8w
1314217497193639937;folha;'A Vida Invisível' se passa em 1950, mas poderia ser hoje https://t.co/TCzqAN1tzl
1314213385349656579;folha;"RT @Silvia_Haidar: As sessões com técnicas de psicoterapia cognitivo-comportamental serão gratuitas e virtuais.

#saúdemental #tabagismo #p…"
1314212462812491779;folha;Bradesco obtém autorizações para compra de banco nos EUA https://t.co/wE92FbzVXV
1314207670191091713;folha;"RT @Renan_Marra: Em tempo. Estreia na cobertura eleitoral.

Na pandemia, cabos eleitorais trocam panfletos por memes. Via @folha_poder 

ht…"
1314207432118210564;folha;Post distorce informações para insinuar que China não usará a própria vacina https://t.co/RZxocuDZEV
1314205416113356800;folha;"Azerbaijão bombardeia catedral-símbolo de região separatista armênia; veja vídeo https://t.co/VXF7zPgKlv"
1314204158828843009;folha;Moro critica ataques à Lava Jato, e Bolsonaro diz ter hoje um ministro 'muito melhor' na Justiça https://t.co/NRm9ShnspI
1314202903318421506;folha;Pergaminho de Mao Tse Tung de US$ 300 mi é roubado e cortado ao meio https://t.co/vs5bgOYPdA
1314201140406312961;folha;Cartunista Laerte é finalista do Prêmio Vladimir Herzog por charge publicada na Folha https://t.co/Qk5TDqkChu
1314198120536829952;folha;Produção industrial se recupera em 6 estados https://t.co/pRTA74SGou
1314194847473954816;folha;Juiz encerra inquérito contra Neymar sobre fotos íntimas de Najila vazadas https://t.co/uw9v7cyhM8
1314192080135217158;folha;Atendente de voo diz ter recebido tapa de autoridade paraense por não permitir embarque com arma https://t.co/gjmS0lnWPU
1314191521793572864;folha;"Goura (@goura_nataraj), candidato do PDT à Prefeitura de Curitiba, é sabatinado por @UOL e @folha; siga 
https://t.co/TvS16VaV1B"
